action_encoded,discount_pct,confidence,retry_count_so_far,amount_log,is_escalation,hour_of_day,is_weekend,channel_encoded,is_anomaly
1,5.0,0.73,5,9.123398,0,10,0,3,0
1,5.0,0.82,2,11.151562,0,8,0,1,0
0,0.0,0.85,1,11.964358,0,12,1,1,0
2,0.0,0.88,0,7.475163,0,2,0,0,0
1,5.0,0.79,3,8.340549,0,11,1,1,0
2,0.0,0.85,1,9.199931,0,10,1,1,0
1,5.0,0.65,10,6.434177,0,12,0,2,0
3,0.0,0.85,1,11.405044,1,3,0,1,0
2,0.0,0.88,0,12.600537,0,12,0,3,0
2,0.0,0.88,0,8.355022,0,14,0,3,0
1,5.0,0.79,3,11.347716,0,17,1,0,0
2,0.0,0.85,1,10.526202,0,0,0,3,0
0,0.0,0.85,1,12.137189,0,20,1,1,0
1,5.0,0.82,2,10.734594,0,17,0,0,0
2,0.0,0.88,0,10.627793,0,14,0,1,0
2,0.0,0.88,0,9.346442,0,10,0,0,0
2,0.0,0.88,0,11.398771,0,16,0,2,0
1,5.0,0.82,2,10.766339,0,14,0,1,0
1,5.0,0.65,11,12.904161,0,14,0,1,0
2,0.0,0.85,1,7.953652,0,0,0,3,0
2,0.0,0.85,1,8.820044,0,10,0,0,0
1,5.0,0.82,2,10.689365,0,16,0,1,0
3,0.0,0.85,1,11.596687,1,23,0,1,0
1,5.0,0.82,2,5.674663,0,15,0,0,0
3,0.0,0.88,0,11.334547,1,2,0,0,0
1,5.0,0.79,3,9.738592,0,12,1,2,0
0,0.0,0.85,1,8.667609,0,16,1,0,0
1,5.0,0.65,11,13.123816,0,11,1,2,0
1,5.0,0.82,2,11.830086,0,12,0,2,0
1,65.3,0.1903,8,13.959767,0,16,0,0,1
1,76.6,0.1959,1,16.249793,0,21,0,1,1
3,0.0,0.85,1,13.635919,1,0,0,2,0
2,0.0,0.85,1,10.341935,0,12,0,2,0
1,5.0,0.79,3,7.778525,0,17,0,0,0
2,0.0,0.85,1,8.462557,0,15,0,0,0
0,79.1,0.178,2,11.657893,0,1,0,1,1
3,0.0,0.85,1,13.31128,1,16,0,2,0
0,0.0,0.85,1,10.922282,0,17,0,1,0
1,5.0,0.73,5,11.360267,0,11,1,0,0
3,0.0,0.85,1,12.392673,1,11,0,1,0
1,5.0,0.79,3,10.223023,0,12,0,1,0
3,0.0,0.85,1,10.460504,1,0,1,0,0
3,0.0,0.88,0,12.908467,1,23,0,2,0
2,0.0,0.85,1,8.564002,0,12,0,3,0
0,67.7,0.0529,12,12.653554,0,0,0,2,1
1,5.0,0.7,6,12.024794,0,19,0,1,0
1,5.0,0.82,2,10.962655,0,17,0,1,0
1,5.0,0.65,12,12.059222,0,1,0,2,0
1,5.0,0.7,6,11.023263,0,16,1,0,0
1,5.0,0.73,5,8.72765,0,16,0,3,0
1,5.0,0.79,3,11.945435,0,20,0,1,0
3,0.0,0.88,0,12.647101,1,3,0,2,0
1,5.0,0.7,6,13.339241,0,12,0,2,0
1,5.0,0.82,2,11.505436,0,1,0,0,0
0,0.0,0.85,1,12.169363,0,15,0,1,0
1,5.0,0.82,2,9.951292,0,16,1,2,0
1,5.0,0.76,4,12.36599,0,12,0,1,0
3,0.0,0.88,0,13.509396,1,21,1,0,0
1,5.0,0.76,4,13.665245,0,11,1,2,0
1,5.0,0.7,6,11.04104,0,17,0,0,0
0,0.0,0.85,1,14.309706,0,18,0,2,0
0,0.0,0.85,1,10.104496,0,17,0,0,0
2,0.0,0.88,0,11.503483,0,9,1,1,0
1,5.0,0.7,6,12.969739,0,14,0,2,0
1,5.0,0.79,3,7.450998,0,12,0,1,0
1,5.0,0.73,5,9.354978,0,5,0,0,0
1,5.0,0.82,2,10.827222,0,11,1,0,0
1,5.0,0.82,2,9.792421,0,22,0,2,0
2,0.0,0.85,1,9.180487,0,17,0,0,0
0,0.0,0.85,1,10.287333,0,11,1,0,0
2,0.0,0.85,1,7.298675,0,17,1,0,0
1,5.0,0.82,2,11.150587,0,14,0,1,0
1,5.0,0.79,3,10.40703,0,18,1,0,0
1,5.0,0.79,3,9.311801,0,17,0,2,0
1,5.0,0.82,2,11.393957,0,23,1,0,0
1,5.0,0.73,5,11.099129,0,16,0,0,0
2,0.0,0.88,0,9.537731,0,16,0,1,0
2,0.0,0.88,0,7.724778,0,11,0,0,0
2,0.0,0.88,0,7.850076,0,7,0,3,0
0,0.0,0.85,1,10.364879,0,13,1,0,0
1,5.0,0.73,5,9.322953,0,8,0,3,0
1,5.0,0.82,2,10.938296,0,13,0,1,0
2,0.0,0.85,1,11.401002,0,13,1,1,0
1,5.0,0.65,9,10.071526,0,0,0,0,0
1,5.0,0.79,3,11.683415,0,11,0,2,0
3,0.0,0.88,0,11.789038,1,1,1,0,0
1,5.0,0.73,5,13.886987,0,18,1,2,0
1,5.0,0.76,4,12.951257,0,11,0,1,0
0,0.0,0.85,1,10.460378,0,20,1,2,0
1,5.0,0.7,6,11.057404,0,16,0,0,0
1,5.0,0.79,3,9.521336,0,14,0,2,0
1,5.0,0.7,6,10.76893,0,11,1,1,0
0,0.0,0.85,1,10.658112,0,17,0,1,0
2,0.0,0.88,0,7.372753,0,17,0,3,0
0,0.0,0.85,1,11.0486,0,8,0,2,0
3,0.0,0.85,1,8.984241,1,0,0,0,0
1,5.0,0.79,3,9.479888,0,19,0,2,0
3,0.0,0.88,0,12.123238,1,10,0,1,0
0,0.0,0.85,1,13.339684,0,17,1,1,0
3,0.0,0.88,0,9.227762,1,12,0,3,0
0,0.0,0.85,1,6.309773,0,13,0,0,0
1,5.0,0.65,9,12.177779,0,12,1,1,0
1,5.0,0.79,3,13.228668,0,11,0,2,0
0,0.0,0.85,1,11.193875,0,9,1,0,0
0,0.0,0.85,1,10.830216,0,16,0,1,0
0,0.0,0.85,1,8.730718,0,23,0,3,0
2,0.0,0.88,0,10.773809,0,9,0,2,0
2,0.0,0.85,1,8.594584,0,7,0,3,0
0,0.0,0.85,1,7.647824,0,18,0,1,0
2,0.0,0.88,0,10.87205,0,16,0,1,0
1,5.0,0.65,10,14.188989,0,13,0,2,0
2,0.0,0.88,0,10.70996,0,17,1,1,0
0,0.0,0.85,1,10.96236,0,14,0,1,0
1,5.0,0.65,10,9.754012,0,23,0,3,0
1,5.0,0.79,3,11.180003,0,10,0,0,0
1,5.0,0.73,5,10.059661,0,5,1,3,0
2,0.0,0.85,1,9.500093,0,15,1,0,0
2,0.0,0.85,1,10.665,0,20,0,1,0
1,5.0,0.7,6,13.700717,0,10,0,2,0
0,0.0,0.85,1,5.270638,0,20,1,1,0
3,0.0,0.88,0,12.265691,1,13,0,2,0
1,5.0,0.65,8,10.671125,0,11,0,0,0
2,0.0,0.85,1,10.830017,0,12,0,2,0
1,5.0,0.7,6,11.694554,0,16,1,1,0
1,5.0,0.67,7,8.526977,0,12,0,0,0
1,5.0,0.65,8,9.793837,0,8,1,0,0
0,0.0,0.85,1,11.099072,0,12,0,1,0
1,5.0,0.79,3,11.481319,0,17,0,1,0
0,0.0,0.85,1,11.702666,0,13,1,0,0
2,0.0,0.88,0,10.594069,0,10,0,1,0
1,5.0,0.79,3,11.372476,0,23,0,1,0
1,5.0,0.73,5,9.979209,0,0,1,0,0
2,0.0,0.88,0,8.576995,0,15,0,3,0
0,0.0,0.85,1,12.726683,0,18,1,0,0
3,0.0,0.88,0,12.539837,1,11,1,1,0
0,0.0,0.85,1,9.339624,0,14,1,1,0
2,0.0,0.85,1,9.161227,0,20,1,0,0
1,5.0,0.79,3,8.832449,0,3,0,3,0
2,0.0,0.85,1,7.900637,0,17,0,0,0
1,5.0,0.82,2,7.494247,0,16,0,1,0
3,0.0,0.88,0,13.145133,1,1,0,1,0
0,0.0,0.85,1,8.770326,0,13,0,3,0
2,0.0,0.88,0,7.639878,0,17,1,3,0
1,5.0,0.82,2,10.083514,0,21,1,1,0
1,5.0,0.79,3,9.245323,0,20,0,0,0
2,0.0,0.88,0,9.081593,0,15,0,0,0
1,64.1,0.2236,2,12.771952,0,1,0,2,1
0,0.0,0.85,1,11.032186,0,14,0,0,0
0,0.0,0.85,1,6.99808,0,18,0,0,0
3,0.0,0.88,0,10.897131,1,4,0,0,0
1,5.0,0.82,2,12.491838,0,22,0,1,0
1,5.0,0.7,6,13.035613,0,10,0,2,0
1,5.0,0.82,2,7.00959,0,17,0,3,0
1,5.0,0.65,11,10.591674,0,12,0,1,0
0,62.4,0.2162,0,9.410368,0,12,0,0,1
2,0.0,0.85,1,7.471124,0,9,1,0,0
2,0.0,0.85,1,8.056953,0,22,1,0,0
3,0.0,0.85,1,12.6806,1,22,0,1,0
2,0.0,0.85,1,8.595002,0,13,0,0,0
1,5.0,0.73,5,12.29982,0,18,0,1,0
1,5.0,0.79,3,10.274043,0,22,0,1,0
1,5.0,0.73,5,11.566649,0,12,0,1,0
2,0.0,0.85,1,9.046271,0,15,0,0,0
1,5.0,0.65,12,12.950738,0,14,0,1,0
1,5.0,0.76,4,10.524165,0,10,0,0,0
2,0.0,0.85,1,8.108328,0,13,0,3,0
2,0.0,0.88,0,7.257665,0,14,0,3,0
1,5.0,0.79,3,9.060172,0,23,1,3,0
1,5.0,0.82,2,9.414898,0,17,0,2,0
2,0.0,0.88,0,11.661559,0,16,1,2,0
1,5.0,0.76,4,10.965345,0,12,0,1,0
2,0.0,0.85,1,8.590968,0,11,0,0,0
2,0.0,0.85,1,6.968427,0,15,0,3,0
2,0.0,0.85,1,6.584874,0,17,1,3,0
2,0.0,0.88,0,9.61775,0,15,0,0,0
1,5.0,0.82,2,13.816366,0,2,0,2,0
3,0.0,0.88,0,12.350434,1,15,1,2,0
1,5.0,0.79,3,13.094741,0,23,0,2,0
0,0.0,0.85,1,6.209153,0,21,0,3,0
2,0.0,0.85,1,8.631805,0,14,0,0,0
1,5.0,0.7,6,12.468418,0,15,0,1,0
1,5.0,0.7,6,12.744865,0,11,0,1,0
1,5.0,0.82,2,10.120796,0,17,0,1,0
1,5.0,0.79,3,11.125895,0,21,1,1,0
3,0.0,0.85,1,12.076265,1,21,0,1,0
1,5.0,0.82,2,10.28187,0,13,1,0,0
2,0.0,0.88,0,11.578492,0,14,1,2,0
1,5.0,0.76,4,12.907758,0,9,0,2,0
1,5.0,0.79,3,9.756149,0,19,0,1,0
3,0.0,0.88,0,9.906665,1,23,1,3,0
1,5.0,0.73,5,11.2563,0,17,1,0,0
3,0.0,0.88,0,13.849422,1,3,1,2,0
3,0.0,0.88,0,12.015528,1,2,0,1,0
1,5.0,0.79,3,11.879036,0,21,1,1,0
1,43.3,0.0805,1,1.193922,0,11,0,2,1
1,5.0,0.73,5,9.603884,0,4,0,0,0
1,5.0,0.7,6,10.001302,0,12,1,0,0
2,0.0,0.85,1,10.798863,0,11,0,1,0
1,5.0,0.73,5,11.242168,0,9,0,1,0
1,5.0,0.65,11,10.998069,0,23,0,0,0
0,49.2,0.0722,0,11.846744,0,14,1,1,1
1,5.0,0.7,6,8.586018,0,13,0,0,0
0,0.0,0.85,1,10.606936,0,20,0,1,0
1,5.0,0.73,5,11.541807,0,23,0,0,0
1,5.0,0.73,5,12.650472,0,0,0,1,0
2,0.0,0.88,0,9.014794,0,5,1,0,0
1,5.0,0.82,2,6.596245,0,16,0,1,0
2,0.0,0.88,0,11.729531,0,14,0,2,0
2,0.0,0.88,0,8.59779,0,12,0,0,0
1,5.0,0.79,3,10.900342,0,21,0,1,0
2,0.0,0.88,0,10.940214,0,17,0,1,0
0,0.0,0.85,1,13.041296,0,23,0,2,0
3,0.0,0.85,1,9.98757,1,1,0,0,0
1,5.0,0.7,6,13.693457,0,21,1,2,0
1,5.0,0.76,4,9.462417,0,16,1,3,0
1,5.0,0.79,3,12.175584,0,18,0,1,0
0,0.0,0.85,1,10.641582,0,12,0,0,0
0,0.0,0.85,1,11.381024,0,12,0,0,0
1,5.0,0.82,2,13.718718,0,13,0,2,0
3,0.0,0.88,0,13.060679,1,0,0,2,0
2,0.0,0.88,0,8.617028,0,11,1,0,0
1,5.0,0.79,3,11.993018,0,22,1,1,0
2,0.0,0.88,0,10.74574,0,13,1,1,0
3,0.0,0.88,0,9.498884,1,20,0,3,0
1,5.0,0.73,5,11.723924,0,11,0,3,0
2,0.0,0.85,1,9.847832,0,15,0,1,0
1,5.0,0.67,7,12.631537,0,11,1,1,0
2,0.0,0.88,0,10.999919,0,9,1,1,0
1,56.3,0.2378,1,2.230014,0,18,1,0,1
0,0.0,0.85,1,11.784621,0,18,0,1,0
1,5.0,0.82,2,12.148782,0,15,0,1,0
2,0.0,0.85,1,10.587292,0,12,0,1,0
3,0.0,0.88,0,12.515265,1,14,0,1,0
2,0.0,0.85,1,4.137085,0,12,0,3,0
1,5.0,0.7,6,13.107823,0,15,1,1,0
1,5.0,0.79,3,8.721775,0,20,0,0,0
2,0.0,0.88,0,10.683603,0,14,0,1,0
0,0.0,0.85,1,11.637652,0,17,1,1,0
0,0.0,0.85,1,10.837003,0,11,1,1,0
1,5.0,0.82,2,12.210697,0,10,0,1,0
0,0.0,0.85,1,10.429646,0,6,0,1,0
2,0.0,0.85,1,11.94891,0,18,0,2,0
1,5.0,0.65,12,12.656661,0,22,0,1,0
0,0.0,0.85,1,9.714088,0,12,0,0,0
2,0.0,0.88,0,8.085567,0,15,0,0,0
1,5.0,0.7,6,10.892452,0,13,1,0,0
0,0.0,0.85,1,8.765262,0,11,0,2,0
1,5.0,0.79,3,7.396016,0,0,0,0,0
1,5.0,0.82,2,8.978276,0,15,0,1,0
1,5.0,0.82,2,10.152772,0,3,0,1,0
2,0.0,0.88,0,8.360921,0,16,0,0,0
2,0.0,0.88,0,12.135112,0,11,0,2,0
2,0.0,0.88,0,8.766059,0,12,0,3,0
1,5.0,0.73,5,8.303416,0,11,0,0,0
2,0.0,0.88,0,8.677267,0,12,1,3,0
0,0.0,0.88,0,12.836072,0,15,0,1,0
1,5.0,0.79,3,10.19806,0,11,0,0,0
3,0.0,0.85,1,12.352822,1,22,1,1,0
0,76.3,0.236,15,10.92208,0,13,0,0,1
1,5.0,0.79,3,13.165132,0,13,0,2,0
0,0.0,0.85,1,9.822874,0,14,0,0,0
3,0.0,0.85,1,11.876699,1,10,1,2,0
0,0.0,0.85,1,10.506531,0,17,0,1,0
1,5.0,0.82,2,9.662576,0,16,0,1,0
1,5.0,0.65,8,11.071909,0,19,0,0,0
2,0.0,0.85,1,9.491344,0,16,0,0,0
1,5.0,0.79,3,8.074686,0,14,0,0,0
1,5.0,0.65,12,11.105873,0,1,0,1,0
1,5.0,0.67,7,11.299474,0,1,1,0,0
1,5.0,0.82,2,10.241062,0,21,0,0,0
3,0.0,0.85,1,12.677827,1,3,0,1,0
1,5.0,0.76,4,12.856564,0,4,0,2,0
1,5.0,0.82,2,10.663132,0,19,0,1,0
1,5.0,0.67,7,12.338211,0,12,0,2,0
1,5.0,0.79,3,10.462249,0,11,0,0,0
3,0.0,0.85,1,11.623131,1,1,1,0,0
1,5.0,0.76,4,10.481956,0,13,0,2,0
0,0.0,0.85,1,6.55729,0,13,1,2,0
2,0.0,0.88,0,10.738064,0,11,0,1,0
0,0.0,0.85,1,9.651454,0,14,0,0,0
1,5.0,0.76,4,12.974821,0,13,1,2,0
0,0.0,0.85,1,11.634065,0,13,0,1,0
0,0.0,0.85,1,10.243694,0,14,0,1,0
1,5.0,0.73,5,11.307944,0,10,0,0,0
0,0.0,0.85,1,10.155713,0,12,0,0,0
0,0.0,0.88,0,12.810727,0,19,0,2,0
1,5.0,0.67,7,10.856901,0,6,0,0,0
1,5.0,0.73,5,9.583765,0,10,1,0,0
2,0.0,0.88,0,8.84453,0,12,0,0,0
1,5.0,0.82,2,8.865283,0,21,0,2,0
1,5.0,0.73,5,8.513553,0,15,0,3,0
0,0.0,0.85,1,11.362922,0,19,0,1,0
1,5.0,0.76,4,12.205246,0,13,0,2,0
3,0.0,0.85,1,11.497229,1,23,1,0,0
2,0.0,0.88,0,10.82327,0,15,0,1,0
1,5.0,0.82,2,11.601431,0,19,1,1,0
2,0.0,0.88,0,8.904936,0,18,0,0,0
2,0.0,0.76,4,8.118162,0,1,0,0,0
3,0.0,0.85,1,13.542082,1,15,0,2,0
2,0.0,0.85,1,11.040679,0,13,1,1,0
1,5.0,0.76,4,10.780752,0,1,0,0,0
2,0.0,0.88,0,11.943787,0,11,0,2,0
1,5.0,0.7,6,13.499684,0,10,0,2,0
1,5.0,0.65,9,12.989042,0,13,0,1,0
2,0.0,0.88,0,8.833506,0,13,0,0,0
2,0.0,0.85,1,11.712917,0,13,0,2,0
1,5.0,0.76,4,10.834096,0,14,0,2,0
2,0.0,0.85,1,8.86453,0,17,1,0,0
2,0.0,0.85,1,8.19978,0,17,0,0,0
1,5.0,0.79,3,13.499123,0,21,1,1,0
1,5.0,0.79,3,10.238421,0,17,1,1,0
2,0.0,0.85,1,10.252265,0,15,0,2,0
2,0.0,0.88,0,9.295041,0,13,1,1,0
2,0.0,0.85,1,7.725418,0,12,0,3,0
3,0.0,0.85,1,12.013153,1,0,1,1,0
1,5.0,0.82,2,8.49074,0,21,1,1,0
3,0.0,0.88,0,12.821365,1,16,0,1,0
3,0.0,0.88,0,12.615013,1,0,0,1,0
3,0.0,0.79,3,11.180511,1,0,1,1,0
1,5.0,0.73,5,12.380948,0,14,0,2,0
2,0.0,0.88,0,10.049846,0,8,0,1,0
1,5.0,0.79,3,11.448139,0,19,0,1,0
2,0.0,0.85,1,8.704307,0,23,0,0,0
0,0.0,0.85,1,12.340376,0,12,0,2,0
1,5.0,0.79,3,10.535777,0,9,1,0,0
0,0.0,0.85,1,11.106367,0,18,0,1,0
0,0.0,0.85,1,11.695582,0,12,0,1,0
1,5.0,0.79,3,11.560108,0,12,1,0,0
1,5.0,0.79,3,11.620398,0,20,0,1,0
1,5.0,0.79,3,10.706149,0,12,0,0,0
3,0.0,0.88,0,11.343956,1,13,0,1,0
1,5.0,0.82,2,11.240587,0,21,0,1,0
1,5.0,0.82,2,7.979308,0,21,0,1,0
1,5.0,0.82,2,11.010196,0,14,0,0,0
1,5.0,0.7,6,11.364109,0,23,0,0,0
0,0.0,0.85,1,11.377278,0,17,0,1,0
1,5.0,0.73,5,13.806681,0,22,0,2,0
2,0.0,0.88,0,6.643946,0,13,0,3,0
1,5.0,0.76,4,12.224311,0,14,0,2,0
2,0.0,0.85,1,8.339842,0,11,0,0,0
1,5.0,0.73,5,11.635992,0,23,0,1,0
1,5.0,0.73,5,11.823744,0,14,0,1,0
3,0.0,0.88,0,12.427551,1,0,0,1,0
2,0.0,0.85,1,6.831619,0,17,0,3,0
1,5.0,0.79,3,11.294026,0,12,1,1,0
1,5.0,0.79,3,7.362258,0,20,0,0,0
0,0.0,0.85,1,12.131887,0,9,0,1,0
0,0.0,0.85,1,11.572554,0,19,0,1,0
1,5.0,0.76,4,8.968506,0,19,0,0,0
1,5.0,0.76,4,9.122791,0,10,0,1,0
2,0.0,0.88,0,12.119865,0,5,0,2,0
2,0.0,0.85,1,11.386506,0,12,1,1,0
0,0.0,0.85,1,12.021792,0,23,1,2,0
2,0.0,0.88,0,8.334099,0,16,1,0,0
1,5.0,0.79,3,10.707316,0,11,1,1,0
2,0.0,0.85,1,9.649131,0,14,0,0,0
0,0.0,0.85,1,11.065086,0,18,0,1,0
1,5.0,0.76,4,10.840091,0,18,0,1,0
1,5.0,0.79,3,11.667107,0,19,0,1,0
2,0.0,0.88,0,9.747618,0,10,0,0,0
2,0.0,0.85,1,8.38708,0,11,1,0,0
0,0.0,0.85,1,9.216458,0,11,0,3,0
1,5.0,0.82,2,11.714478,0,18,1,1,0
1,5.0,0.79,3,12.02694,0,11,0,1,0
1,5.0,0.73,5,13.438119,0,14,0,2,0
1,5.0,0.82,2,9.56355,0,18,0,0,0
1,5.0,0.79,3,10.227544,0,17,0,0,0
3,0.0,0.85,1,12.588041,1,9,0,1,0
1,5.0,0.73,5,12.17341,0,2,0,1,0
2,0.0,0.85,1,10.413651,0,18,0,1,0
2,0.0,0.88,0,10.913315,0,20,1,2,0
0,0.0,0.85,1,13.094269,0,10,1,2,0
1,5.0,0.79,3,11.458885,0,14,0,1,0
2,0.0,0.85,1,7.783407,0,22,0,0,0
1,5.0,0.7,6,10.256501,0,0,1,0,0
2,0.0,0.85,1,8.084658,0,14,0,0,0
1,5.0,0.82,2,12.082415,0,11,0,1,0
1,5.0,0.76,4,13.492671,0,23,1,2,0
1,5.0,0.76,4,12.317703,0,18,1,1,0
1,5.0,0.82,2,11.672034,0,7,0,1,0
0,0.0,0.85,1,9.411378,0,23,1,0,0
2,0.0,0.85,1,12.669137,0,16,1,0,0
2,0.0,0.85,1,10.552689,0,12,0,2,0
2,0.0,0.85,1,9.748817,0,13,0,1,0
3,0.0,0.88,0,10.309805,1,12,0,0,0
3,0.0,0.85,1,11.811981,1,0,1,0,0
1,5.0,0.82,2,12.567809,0,13,1,1,0
1,5.0,0.73,5,9.475718,0,23,0,3,0
1,5.0,0.73,5,12.633239,0,13,0,2,0
3,0.0,0.88,0,10.948246,1,4,0,0,0
1,5.0,0.76,4,12.164617,0,17,0,2,0
1,5.0,0.7,6,12.687275,0,15,0,2,0
3,0.0,0.85,1,12.154863,1,15,0,1,0
1,5.0,0.76,4,8.973856,0,19,1,0,0
2,0.0,0.85,1,9.348988,0,12,0,1,0
1,5.0,0.65,9,11.248526,0,12,1,0,0
0,0.0,0.85,1,10.944959,0,15,1,1,0
2,0.0,0.88,0,10.507787,0,9,0,1,0
2,0.0,0.88,0,6.597841,0,9,0,0,0
3,0.0,0.88,0,13.439898,1,19,0,1,0
0,0.0,0.88,0,10.537268,0,12,0,0,0
2,0.0,0.85,1,7.7301,0,9,0,1,0
1,5.0,0.82,2,9.903031,0,5,0,1,0
3,0.0,0.88,0,13.134503,1,16,0,1,0
1,5.0,0.7,6,10.031218,0,16,0,2,0
1,5.0,0.67,7,9.78899,0,17,0,0,0
3,0.0,0.88,0,11.976255,1,23,0,1,0
0,0.0,0.85,1,11.291315,0,20,0,0,0
1,5.0,0.82,2,11.435352,0,4,0,1,0
0,0.0,0.85,1,9.709335,0,19,0,1,0
2,0.0,0.85,1,10.310465,0,14,0,1,0
1,5.0,0.7,6,13.217601,0,13,1,2,0
1,5.0,0.82,2,12.349892,0,12,0,2,0
1,5.0,0.82,2,10.21901,0,20,0,1,0
2,0.0,0.88,0,8.423506,0,13,0,1,0
2,0.0,0.85,1,10.904754,0,2,1,2,0
2,0.0,0.85,1,6.986955,0,0,0,3,0
3,0.0,0.88,0,9.594115,1,19,1,0,0
3,0.0,0.85,1,12.200829,1,14,0,1,0
2,0.0,0.85,1,8.551392,0,15,0,0,0
2,0.0,0.85,1,9.355046,0,12,1,0,0
0,0.0,0.85,1,9.682321,0,13,0,2,0
1,5.0,0.79,3,8.407662,0,12,0,0,0
1,5.0,0.79,3,8.021204,0,14,0,0,0
1,5.0,0.65,12,12.938976,0,11,1,2,0
1,5.0,0.82,2,8.640325,0,20,1,3,0
1,5.0,0.82,2,9.386522,0,17,0,2,0
1,5.0,0.79,3,10.98289,0,20,1,2,0
1,5.0,0.82,2,10.420324,0,23,0,1,0
1,5.0,0.82,2,10.142334,0,13,0,3,0
1,5.0,0.82,2,8.897499,0,11,1,2,0
0,0.0,0.85,1,7.834179,0,15,0,0,0
1,5.0,0.82,2,12.612084,0,17,1,1,0
1,5.0,0.82,2,13.535077,0,12,1,2,0
1,5.0,0.73,5,11.200906,0,1,1,0,0
0,0.0,0.88,0,11.014024,0,18,0,1,0
1,5.0,0.65,9,11.531785,0,12,0,1,0
1,5.0,0.73,5,11.485079,0,23,0,1,0
0,0.0,0.85,1,10.453,0,21,0,1,0
2,0.0,0.85,1,8.076863,0,15,0,0,0
1,5.0,0.76,4,10.757964,0,19,1,0,0
2,0.0,0.85,1,7.412112,0,21,0,1,0
1,5.0,0.76,4,12.034914,0,11,0,1,0
2,0.0,0.88,0,9.217937,0,12,0,1,0
2,0.0,0.85,1,10.490172,0,12,0,1,0
0,0.0,0.88,0,12.389918,0,12,0,1,0
1,5.0,0.73,5,9.12749,0,14,1,0,0
2,0.0,0.82,2,6.873247,0,10,0,0,0
0,0.0,0.85,1,8.005464,0,0,0,0,0
1,5.0,0.76,4,9.12703,0,12,0,0,0
1,5.0,0.73,5,12.991728,0,0,1,1,0
3,0.0,0.88,0,12.142023,1,17,0,1,0
3,0.0,0.85,1,10.724982,1,10,1,3,0
2,0.0,0.85,1,9.047358,0,9,1,0,0
1,5.0,0.79,3,11.638304,0,12,1,0,0
2,0.0,0.85,1,11.029819,0,15,1,1,0
1,5.0,0.7,6,11.449223,0,2,0,0,0
3,0.0,0.88,0,13.825788,1,6,0,2,0
1,5.0,0.73,5,12.230942,0,16,0,1,0
3,0.0,0.88,0,12.324289,1,3,1,1,0
1,5.0,0.82,2,11.707067,0,16,0,1,0
1,5.0,0.82,2,13.449447,0,0,1,2,0
1,5.0,0.7,6,7.323191,0,17,0,0,0
1,5.0,0.76,4,13.481513,0,15,1,2,0
3,0.0,0.7,6,10.098695,1,14,0,0,0
1,5.0,0.79,3,12.248551,0,13,0,1,0
1,5.0,0.79,3,11.391291,0,19,1,0,0
0,0.0,0.85,1,10.440942,0,10,0,1,0
1,5.0,0.79,3,10.824802,0,23,1,2,0
3,0.0,0.88,0,13.133988,1,4,0,1,0
2,0.0,0.88,0,8.664639,0,15,0,0,0
1,5.0,0.65,11,12.865861,0,21,0,1,0
2,0.0,0.88,0,9.573699,0,11,0,0,0
2,0.0,0.85,1,8.378538,0,17,0,3,0
0,0.0,0.85,1,12.565354,0,17,0,1,0
0,53.3,0.1326,1,12.163589,0,3,1,2,1
2,0.0,0.88,0,9.041605,0,11,1,0,0
2,0.0,0.85,1,7.464842,0,13,0,0,0
0,0.0,0.85,1,11.088754,0,13,0,1,0
1,5.0,0.7,6,11.560103,0,13,0,0,0
2,0.0,0.88,0,9.566954,0,15,0,0,0
3,0.0,0.88,0,13.108888,1,21,0,2,0
1,5.0,0.79,3,10.674333,0,0,1,0,0
1,5.0,0.73,5,10.854303,0,10,0,0,0
2,0.0,0.88,0,8.338248,0,15,0,3,0
0,0.0,0.85,1,12.134371,0,16,1,1,0
2,0.0,0.88,0,7.06393,0,15,0,0,0
1,5.0,0.73,5,11.461249,0,15,0,0,0
1,5.0,0.7,6,9.493327,0,13,0,2,0
0,0.0,0.85,1,11.679059,0,2,0,1,0
2,0.0,0.85,1,10.506816,0,15,0,1,0
1,5.0,0.7,6,11.100118,0,14,1,0,0
1,5.0,0.7,6,12.10688,0,14,0,2,0
2,0.0,0.85,1,10.59854,0,17,1,1,0
1,5.0,0.79,3,11.224906,0,18,1,1,0
2,0.0,0.88,0,10.740767,0,16,0,1,0
1,5.0,0.79,3,11.479023,0,17,1,1,0
1,5.0,0.79,3,8.461164,0,11,0,1,0
3,0.0,0.85,1,10.857836,1,22,0,0,0
3,0.0,0.85,1,12.980598,1,6,0,1,0
0,0.0,0.85,1,10.583836,0,12,1,2,0
0,0.0,0.85,1,11.27816,0,3,0,1,0
0,0.0,0.85,1,11.375249,0,18,0,1,0
2,0.0,0.88,0,8.79441,0,8,0,0,0
1,5.0,0.79,3,7.809273,0,16,0,1,0
1,5.0,0.82,2,8.305373,0,16,0,2,0
1,5.0,0.65,9,13.192314,0,13,0,2,0
2,0.0,0.85,1,10.0811,0,15,0,1,0
1,5.0,0.76,4,9.165698,0,0,0,3,0
2,0.0,0.88,0,9.094301,0,12,0,0,0
2,0.0,0.88,0,8.504509,0,14,0,0,0
0,0.0,0.85,1,11.797387,0,17,0,1,0
0,0.0,0.85,1,11.518413,0,17,0,1,0
1,5.0,0.79,3,11.232063,0,19,0,1,0
1,5.0,0.76,4,10.389139,0,2,0,1,0
